question_id,clean_text,keywords_found,keyword_categories
3936375,Is it possible to find a buturwapazi that holds a squirrel that asks emyembe and kubbeyiki?ndahura ekamuli,[],[]
3936377,E Nobiingaota Kajuunde Omurutooce was born.,[],[]
3936412,Do you know how to play baseball?,[],[]
3936421,"If tomatoes suck on flowers, what medication should I use?",[],[]
3936469,"I want to be a chicken salesman, where can I get them?",['chicken'],['livestock']
3936469,"I want to be a chicken salesman, where can I get them?",['chicken'],['livestock']
3936562,And he gave him an enumba of his own to the builder of the house.,[],[]
3936584,There is a bus service 10 ZENJUNGU TEL 0773707926,[],[]
3936599,What about Nimubaziki ogurikwoozya empunu?,[],[]
3936627,E Omwani gwahonga amababi is closed and guba gurwire burwirekyi is closed.,[],[]
3936636,E Waaba where the four ancestors pointed to kurabya zikoma nofuhiriza mubaziki?,[],[]
3936639,The weekly payment is paid on a monthly basis.,[],[]
3936660,S sungura mudogo hu begins to come as he completes the time gan.,[],[]
3936681,What kind of fruit tree does not tolerate drought?,[],[]
3936684,"I have a hat and a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat,",[],[]
3936684,"I have a hat and a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat, I have a hat,",[],[]
3936749,"My cow is eating today, give me food and shelter and plenty of milk?","['cow', 'milk']","['livestock', 'livestock']"
3936795,E Orenda Ebihimba of mixed land use number 0778104423,[],[]
3936832,How much corn is worth planting on one acre of land?,['corn'],['crops']
3936832,How much corn is worth planting on one acre of land?,['corn'],['crops']
3936842,How many beans is it worth planting on one acre of land?,['beans'],['crops']
3936842,How many beans is it worth planting on one acre of land?,['beans'],['crops']
3936848,Q. When and why is a dead goat given a toothpaste?,['goat'],['livestock']
3936848,Q. When and why is a dead goat given a toothpaste?,['goat'],['livestock']
3936863,S nipatie your number iwaulize.,[],[]
3936865,How many years does it take to harvest the seeds?,['harvest'],['actions']
3936891,It's also important to note that there's a lot of uncertainty surrounding the death penalty.,[],[]
3936959,Q. How many months have you spent in this country?,[],[]
3936966,How many people do you know?,[],[]
3937005,Q. Muhogo notamu fertiler ki?julius kiyanga mitooma is known as mitochondrial mitochondria.,[],[]
3937017,"What's the problem with the cow's eyes and the rain draining and draining, and what's the problem with the tibu?","['cow', 'rain']","['livestock', 'weather']"
3937019,Do I need a rabbit to talk to me?,[],[]
3937034,S Niko and Maragwe have five sons and five daughters.,[],[]
3937079,I've been asking which foods are safe to keep track of when broiler chicken breaks.,['chicken'],['livestock']
3937079,I've been asking which foods are safe to keep track of when broiler chicken breaks.,['chicken'],['livestock']
3937128,S Niko Na Maragwe Gunya Five and Ta Futa Shoko If you want to Napati Kana Kisumu or Cal Me On 07,[],[]
3937148,Do I need a napkin bag where I can find it?,[],[]
3937168,I have always lived the life of Tangahuzi.,[],[]
3937171,What medication should I give my baby?,[],[]
3937182,S nmefuka fish and nmekoxa soko.Where will I get?.,[],[]
3937212,E nimbuza by ebihimba that are arizingahi?.,[],[]
3937230,I'd like to eat beef from someone who died in the night.,[],[]
3937241,S Niko Na Maragwe Five Gunia Na Ta Futa Shoko If you want to Napati Kana Kisumu or Cal Me on 07 Gorogoro Moja ni 200,[],[]
3937270,S Niko na Maragwe Five Gunia and Ta Futa Shoko If you want to Napati kana Kisumu or Cal Me on 07 Gorogoro Moja and 200 Gunia Moja and 2500,[],[]
3937281,"S, a good food for raising rabbits and mice.",[],[]
3937314,Q What kind of muhogo is good even if it grows into a kind of chicken. all n muhogo2,['chicken'],['livestock']
3937332,Now I have a car and I want to eat potatoes.,[],[]
3937334,Q Can I spray in the form of fruit and vegetables in a dark green or kibbulosa?.,"['green', 'spray']","['crops', 'actions']"
3937380,"E and above all the ""weasel"" of the buyer of the containers.",[],[]
3937388,S phone number.,[],[]
3937395,I want to tell you the next step if you don't have a mom.,[],[]
3937395,I want to tell you the next step if you don't have a mom.,[],[]
3937397,Why is the word searching for a place in the world not alone?,[],[]
3937411,How many months does the watermelone taste?,[],[]
3937412,What kind of seeds do well in the summer?,[],[]
3937450,"When a goat gives birth to a goat, the body grows smaller and smaller.",['goat'],['livestock']
3937473,Does the shrimp kill the plant or are they edible enough to eat?,['plant'],['actions']
3937477,E Ekika ce mondi eya Dewo dewo of our neighbourhood.,[],[]
3937481,What about Obutunguru Nibugurabuta?,[],[]
3937484,My chicken has a little bit of a robot in it.,['chicken'],['livestock']
3937485,Do you want me to turn the omuceri into a cigarette and smoke it in my mouth?,[],[]
3937498,How long can I live?,[],[]
3937540,What disease and what medication do I use my money for?,['disease'],['disease']
3937551,S si munitumie credo of 50 niwabie k2 of mahana,[],[]
3937562,"Q If a sheep is given a medication for drinking, how long does it take to be given again?",[],[]
3937578,E orikwenda the musician of thebihimba byamusingyirira bihisiize and byokushogora tell 0781650903 AND HAMURWA RUBANDA,[],[]
3937595,Where is my life?What is it?,[],[]
3937624,"S, I also want Hannah's number.",[],[]
3937624,"S, I also want Hannah's number.",[],[]
3937629,I'd like to know how long it takes for a rabbit to mature because it has started to grow rabbits.,['grow'],['actions']
3937648,Q. How do you know what's going on in your kitchen?,[],[]
3937648,Q. How do you know what's going on in your kitchen?,[],[]
3937665,"When you grow corn, which seeds are good, you can plant a part of it like a panda.","['corn', 'grow', 'plant']","['crops', 'actions', 'actions']"
3937683,E nimbuza by ebihimba that are arizingahi?.,[],[]
3937765,"The farmer asks when you grow corn, what kind of seeds are good for you to plant, if you want to get rid of the Jibu S38 followed by your answer.","['corn', 'grow', 'plant']","['crops', 'actions', 'actions']"
3937773,I'd like to know the origins of bicori and bihimba.,[],[]
3937773,I'd like to know the origins of bicori and bihimba.,[],[]
3937778,"What's the next crop and what's the next crop to grow, right?",['grow'],['actions']
3937791,S Naulisa witungu ki burning branches has to eat its potatoes or not.,[],[]
3937791,S Naulisa witungu ki burning branches has to eat its potatoes or not.,[],[]
3937804,How many goats and fish are mature and strong?,[],[]
3937806,"My cow is about to give birth, but what kind of milk and medication does its eggs produce?","['cow', 'eggs', 'milk']","['livestock', 'livestock', 'livestock']"
3937829,I'm a little rabbit after I quit breastfeeding and how much money.,[],[]
3937838,Wefarm E n 20 I'm going to plant three bears' bears tomorrow night?,['plant'],['actions']
3937840,"I'm trying to locate tomato seeds from nyamira county, cal 0717838698,",[],[]
3937847,There's a lot of snoring.,[],[]
3937872,What's the name of the cookie if I don't know where it is?,[],[]
3937896,Rashiid Nabuza Okuhinga Obutunda Oburyahamutindo and Nobuhingota Kuruga Hakiti Kuzahakindi are also known as Rashiid Nabuza.,[],[]
3937977,Do I need to know which coffee medication I should be taking?,[],[]
3937977,Do I need to know which coffee medication I should be taking?,[],[]
3938015,S.naulzaa natka kpnda cabbage and seeds gan.ayoyo this season?,[],[]
3938018,The seeds to be sown during the planting process are the same as the seeds to be sown during the planting process.,[],[]
3938078,Which medication is suitable for pickling potatoes?,[],[]
3938082,What is the cause of BLITHS in epilepsy?,[],[]
3938104,I'm with the chicken every time they cough.What medication can I take?,['chicken'],['livestock']
3938166,How many months have passed?,[],[]
3938168,It's a remedy for blindness.,[],[]
3938177,Q What are we going to do to prevent spiders from eating plants in the next outbreak?,[],[]
3938188,Q My corn is eaten by you.,['corn'],['crops']
3938208,Buster's travels are not easy.,[],[]
3938293,I don't need you to write me a letter of resentment.,[],[]
3938334,I still don't know how long it takes for a rabbit to mature.,[],[]
3938357,E Omuhingi asked the chicken to breastfeed for 21 days and how long did the chicken breastfeed?,['chicken'],['livestock']
3938357,E Omuhingi asked the chicken to breastfeed for 21 days and how long did the chicken breastfeed?,['chicken'],['livestock']
3938359,Where does life come from in Kenya!,[],[]
3938374,Q. How much grain of grapefruit does it take per hectare?,[],[]
3938378,"S,I don't want to pack ten rabbits I need a house size.",[],[]
3938382,"And John, I'm going to tell you a story about a boy who doesn't want to dance.",[],[]
3938403,I'm going to tell you what's going on in your life if you're using the alphabet N.,[],[]
3938425,It takes a few years to harvest.,['harvest'],['actions']
3938439,S is a generic drug used to finish bright in tomatoes.,[],[]
3938460,What is the price of a thousand dollars a day or a thousand shillings a day?,[],[]
3938463,I want to know how much more I will be able to do without them.,[],[]
3938474,I can find a little rabbit to start breeding from.,[],[]
3938478,"Carrots have their roots in the world, and their money comes from wherever they live and do good deeds.",[],[]
3938505,S maharage takes some time to prepare.,[],[]
3938533,E.obuyambi.mpigire.emitumba.nomwani.kookatikaabonacitocecihago.kadikudikutema.ecitumbashagamuemina.mbwenunkoreci.onwetigwetigukayeragye.mupe.amagezi.niduga.rukugiri.bugaagari.rwacigaaju.seru.ninye.Bagyenyi.Agapto.o7736o4l88,[],[]
3938537,Is it possible for a goat to become an amoeba?,['goat'],['livestock']
3938545,s you can either use a drug that will kill you or you can kill you or you can kill you.,[],[]
3938550,Q-What medication can I use to prevent Newcastle chicken disease?,"['chicken', 'disease']","['livestock', 'disease']"
3938581,A good buster to beat corn if it is small and spicy.,['corn'],['crops']
3938615,"Q Ninapo uses agrofeed for cabbage, and other zipper folia are especially useful during the summer when there is no rain.",['rain'],['weather']
3938629,He is the patron saint of Omubume Ninye matius.,[],[]
3938643,E.green paper is printed in the kitchen.,['green'],['crops']
3938645,"Q,BATA IKSHA TEGA UNAWEXA HAMSHA MAYAI was born in May.",[],[]
3938656,"S,nko na minji nauriza naweza tumiya boreya gani iwe na minji as much",[],[]
3938667,He asked the bus driver to call her and sent the omuceri gwatarika to the dry date.,[],[]
3938670,What's the point of having a baby?,[],[]
3938674,Do you want to know if I'm going to get married?,[],[]
3938691,s mboreya kianyeji hapakwetu haipatikani is not included.,[],[]
3938706,How much is the price of a single barbecue in Nairobi?,[],[]
3938754,QUESTION Is there a cure for my heart?,[],[]
3938754,QUESTION Is there a cure for my heart?,[],[]
3938765,Where did I get the FRED to sign the E34 E34 Goat and send the orushagama as a caterpillar?,['goat'],['livestock']
3938784,I'm going to send you a message.,[],[]
3938796,Q Where and how much is a rabbit's milk sold per ten liters?,['milk'],['livestock']
3938823,"Q. What medication do you give away or cook, after the test?",[],[]
3938866,Q. What is the procedure for cancelling tickets?,[],[]
3938882,What kind of medication do you take to get rid of the infection after the procedure?,[],[]
3938913,Q. How do you know the price of YAMIEX 3 N KWL?,[],[]
3938931,E Natamba C I'm wondering what kind of fountains there are inside and who is going to run away and what kind of casinos there are inside if you want to get rid of them?,[],[]
3938932,S natumi of the dukani,[],[]
3938962,E omwani gwangye nigoma amatagi korekyi mwebare is the name of the game.,[],[]
3938979,Q. What are the medicines and worms that feed corn?,"['corn', 'feed']","['crops', 'inputs']"
3938992,"Q Neighbours' bees feed on me, but should I ask for honey bees to come?",['feed'],['inputs']
3938992,"Q Neighbours' bees feed on me, but should I ask for honey bees to come?",['feed'],['inputs']
3938993,"Ebeeyi Yebihimba Yellow, short Neyinganaki Okwe Omubutare.",[],[]
3939006,E omuri ibanda wahinga gurini paper katare karimu,[],[]
3939034,"Q,NAWEZA PATA WAP was born.",[],[]
3939036,E Nikiekirikurate the chicken that is raised in the nest is garikutetem.,['chicken'],['livestock']
3939094,What kind of food is good for your money?,[],[]
3939114,What is Yegite Sharura Embuzi Zatormwoga Nozihaci?,[],[]
3939185,"E Ninyanika muhogo, yaheza koma erugamu isano erikwiragura.nkoreki ?",[],[]
3939199,EYORIKORA OF FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIRST FIR,[],[]
3939212,Is Immanuel Nabuzz who has been compared to the first three?,[],[]
3939233,How many times before harvest is it worth spraying?,['harvest'],['actions']
3939241,I'm going to pick up where I'm going with the seeds.,[],[]
3939241,I'm going to pick up where I'm going with the seeds.,[],[]
3939282,"But when one day my taste of salt has turned into a delicacy in your presence, I have tasted as good as bad, and as good as bad, and as good as bad, and as good as bad, and as good as bad, and as good as bad, and as good as bad, and as good as good, and as good as good, and as good as good, and as good as good, and as good as good, and as good as good, and as good as good, and as good as good, and as good as good, and as good as good, and as good as good, and good as good as good, and good as good, and good as good as good, and good as good, and good as good, and good as good, and good as good, and good as good as good, and good as good as good, and good as good, and good as well as good, and good as good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and good, and, and good, and, and, and, and, and good, and, and, and, and, and,",[],[]
3939303,"In the meantime, the castle is in a state of disrepair.",[],[]
3939306,"My sheep are full of wool, and I don't care what they say.",[],[]
3939307,E I Darias asked the chickens to flee the trap and the lady of the house.,['chickens'],['livestock']
3939310,I've been looking for a market to buy a home.,[],[]
3939339,E and Natamba Cleo Kunaza will stop Nabanza and stop the Zombies Orwine Akakyira and Norutakine will find the Zone of Power.,[],[]
3939346,Q BIOTRIM-VET oral powder and a weekly prescription drug.,[],[]
3939363,Why did Habakkuk's nebihimba nebicori not last a long time?,[],[]
3939363,Why did Habakkuk's nebihimba nebicori not last a long time?,[],[]
3939393,"Even if someone doesn't want to talk to you, they can't go to the bathroom.",[],[]
3939414,Do you think that the food is enough to attract Mahuri Nozihaki?,[],[]
3939436,What kind of nurse is Martha Kuruga Sheema?,[],[]
3939451,"He's a big fan of his, but he's also a big fan of his, and he's also a big fan of his.",[],[]
3939455,E Chrias Ibanda Nibuza Embei Yomwan Nizingahi Omubisi was born in the city of Nibuza.,[],[]
3939481,I'm going to take a look at the book by Benjamin Rubanda.,[],[]
3939519,E. If you fall into a trap or something.,[],[]
3939528,Wefarm is a family owned and operated business.,[],[]
3939546,"E Nimpiga Ebihimba grows for about two weeks, causing it to grow red and black.",['grow'],['actions']
3939553,"E hamuza kasana luweweero, nina lumonde musiri gumu 0700508049 was born in the city.",[],[]
3939588,My grandmother's only problem is what medication is used to solve this problem?,[],[]
3939592,E Nimbuza juice and spices?,[],[]
3939598,I've been spending a lot of time with my friends and I've been spending a lot of time with my friends and I've been spending a lot of time with my friends and I've been spending a lot of time with my friends and I've been spending a lot of time with my friends and I've been spending a lot of time with my friends and I've been spending a lot of time with my friends and I've been spending a lot of time with my friends and I've been spending a lot of time with them.,[],[]
3939624,Q Nicko and the Cow But When It Bears Haitoi Milk Ndama Wanakufatu I Don't Know And Why?,"['cow', 'milk']","['livestock', 'livestock']"
3939626,My goat is riding.,['goat'],['livestock']
3939682,Where is S Layers mash available?,[],[]
3939695,The farmer asks my grandmother is on fire. what kind of German medicine should I use. answer S6 followed by your answer.,[],[]
3939709,It's my testimony that has angered my wife.,[],[]
3939712,"E, EKIBUUZO, KYAJE, NIBUZA, AKATARE, KEBICORI, NIZINGAHI, who, who, and what?",[],[]
3939714,"Ebinyobwa is called nibigura bita, INNOCENT RUBANDA.",[],[]
3939729,How much does it cost to grow a tomato?,['grow'],['actions']
3939753,"E Enjoki is harvested many times a year and is greedy,",[],[]
3939819,S. if chickens have been too many to breed to reduce the risk of infection?,['chickens'],['livestock']
3939886,You're the one who needs to know how to cook.,[],[]
3939892,E LUKENGE INNOCENT MYEZI and ZETUBIRAMUS are the only ones who are innocent.,[],[]
3939905,And Gyanike Otaginikire and his colleagues.,[],[]
3939930,Q I can cook chicken Kulalia Mayai,['chicken'],['livestock']
3939940,Shall I then cease to reap what is reaped by those who reap what you reap?,[],[]
3939956,E.M.WASIBA MUTA? if you can help me tell you about the eggs that fly to the ground?,['eggs'],['livestock']
3939966,"E Rodimiro Na Victory E Nimubazikyi Omuryeyo Ogurikari Hacibabuko Kyenyanya, who is also the head of the team.",[],[]
3939973,E manure nut is used to knock down the stumps here.,[],[]
3939974,"I'm six months old, but what's the big deal?",[],[]
3939985,It is a cow whose calves kill every cow.,['cow'],['livestock']
3939989,You and I have been blessed to be able to share the good news of life and the good news of life and the good news of life.,[],[]
3939991,E I asked him how many eggs he had and how many of them he had.,['eggs'],['livestock']
3940000,E Nimbuza ebicoori and shiringi are the number of eggs.,['eggs'],['livestock']
3940012,E. I'd like to ask you a question about judith..how many months do I have?,[],[]
3940065,E.NIMBUZA is someone who works in the UTOTOKYE?,[],[]
3940092,"Aaron asks, What is Kinaniuma Shida?",[],[]
3940119,S. Jambo wefarm. what is the best fertilizer for top dressing for sage grouse?,['fertilizer'],['inputs']
3940119,S. Jambo wefarm. what is the best fertilizer for top dressing for sage grouse?,['fertilizer'],['inputs']
3940218,E OBUYAMBI Edebe emwe 1 yoburo negura and the other Kleo,[],[]
3940235,What do you think of the old and the new?,[],[]
3940240,You're going to have to work hard to protect your health and well-being.,[],[]
3940273,E Edebe of Lumlugonde is located in the city center.,[],[]
3940274,The eggs are incubated by the egg yolks.,['eggs'],['livestock']
3940321,ROBERT and RASTE NITUMIE used drugs in Ghana.,[],[]
3940361,E Osibire Ota Oguni and Brian Osibire,[],[]
3940382,"E ,nikyiretwakyi Kushangwa You tell him to go to the sea to avoid the illness of newborn babies.",[],[]
3940404,What a beautiful kind of pawpaw.,[],[]
3940405,It's a mixed mix and it's a mixed mix.,[],[]
3940417,"S, is the queen of the most beautiful or noble class of witches.",[],[]
3940417,"S, is the queen of the most beautiful or noble class of witches.",[],[]
3940433,Where can I find the market for red wine?,[],[]
3940433,Where can I find the market for red wine?,[],[]
3940435,And I'm going to make an effort to make sure that Enoch's body is still alive and well.,[],[]
3940452,NAULIZA KAMA NAWEZA PATA NUMBER YULE is the oldest city in SIAYA COUNTY.,[],[]
3940548,"If a cow has been slaughtered by a sheep, how can I get the milk to taste salt?","['cow', 'milk']","['livestock', 'livestock']"
3940551,"If a cow has been slaughtered by a sheep, how can I get the milk to taste salt?","['cow', 'milk']","['livestock', 'livestock']"
3940566,And the goat was going to lie down and get away with it.,['goat'],['livestock']
3940586,Where did Zion come from in the eighteenth century?,[],[]
3940596,UNIABI ECRI. is one of the leading companies in the country.,[],[]
3940599,What are these pills on corn or jamani corn yanaisha?,['corn'],['crops']
3940643,I can buy 3 ounces of potatoes in the Western Hemisphere.One of them is worth 15 litres of water.,['water'],['inputs']
3940647,"What is the name of Apophia from Butaturwa, a woman who cooks a coat and brings a mubazi?",[],[]
3940649,E Omwani Gwaba Nigoma Amatagyi Nihaguma Nihomamu One One One One One One One One One One One One One One One One One One One One One One One One One One One One One One One,[],[]
3940689,"E ,and,fred,kikagate,ninshaba,embibo,oguruga,wefarm,ninyenda,embiboezi omuceri,nenyanya,kabegi,whatemeron,ebicori,beaches,munyambe,mbibone,kikagate, which is also known as",[],[]
3940689,"E ,and,fred,kikagate,ninshaba,embibo,oguruga,wefarm,ninyenda,embiboezi omuceri,nenyanya,kabegi,whatemeron,ebicori,beaches,munyambe,mbibone,kikagate, which is also known as",[],[]
3940689,"E ,and,fred,kikagate,ninshaba,embibo,oguruga,wefarm,ninyenda,embiboezi omuceri,nenyanya,kabegi,whatemeron,ebicori,beaches,munyambe,mbibone,kikagate, which is also known as",[],[]
3940689,"E ,and,fred,kikagate,ninshaba,embibo,oguruga,wefarm,ninyenda,embiboezi omuceri,nenyanya,kabegi,whatemeron,ebicori,beaches,munyambe,mbibone,kikagate, which is also known as",[],[]
3940693,"If my beans are influenced by a pig that eats the beans, how can I do it?",['beans'],['crops']
3940699,Doesn't Nintunga have a solar system to make a dryer for food for domestic animals?,[],[]
3940709,How do you know if you're going to have a baby?,[],[]
3940710,E Obutunguru Kiro Negura Ekumi Ina was born.,[],[]
3940772,What medication is used to flavor only beans?or beans for corn?,"['corn', 'beans']","['crops', 'crops']"
3940772,What medication is used to flavor only beans?or beans for corn?,"['corn', 'beans']","['crops', 'crops']"
3940783,Plants such as potatoes and chickpeas sprout or grow to the point of carrot.,['grow'],['actions']
3940783,Plants such as potatoes and chickpeas sprout or grow to the point of carrot.,['grow'],['actions']
3940804,What is a herbal remedy?,[],[]
3940818,S-water melon seeds are stored in the nursery and later transplanted.,['water'],['inputs']
3940887,E Goat Yangye neyirukana. nimbuza erwireki?,['goat'],['livestock']
3940888,"My cow grows very well, but the milk is very small.","['cow', 'milk']","['livestock', 'livestock']"
3940894,S-je water melon is grown to what extent females to females and lines in ft or cm.,['water'],['inputs']
3940934,S nduma you must go to the water and wash it.,['water'],['inputs']
3940954,E There is an oily bear named Ameturin that becomes an olifudemubikanjjo as nekasolimwali telita kasoli wadluged ebikanjjo ebito.,[],[]
3940993,S- What kind of medicine is used to grind water melon until it is harvested?,['water'],['inputs']
3941014,E E BYICOORI BYOKHINGA 1kg SH80.,[],[]
3941131,E Ente yaba erwiire ekyifuruto and titurira the house.,[],[]
3941169,The amount of money purchased will be given to you.,[],[]
3941230,Q my mom acona bata dacks and ametafta soko but no one else said how,[],[]
3941278,Is it a carrot juice booster ?,[],[]
3941317,I am trying to get to the Emperor Nozilisa Ota.,[],[]
3941340,How much do I want to spend on planting good seeds?,[],[]
3941340,How much do I want to spend on planting good seeds?,[],[]
3941340,How much do I want to spend on planting good seeds?,[],[]
3941442,Q Hatiya ebicoori nibigura bita is the name given by Robert KURUGA BIGULI KAMWENGE.,[],[]
3941588,Egg chickens are given what medication to avoid.,['chickens'],['livestock']
3941640,Ebicoori Byangye Byanire Engurigwa has been released.,[],[]
3941897,How many days do I have to wait for my grandchildren?63,[],[]
3941940,Kisonono is also known as Kisonono.,[],[]
3941959,S.I. ask where can I find breastfeeding mushrooms?,[],[]
3941972,"Q My chickens run a cheupe toilet, they shower their heads every time and they collect it as if it were cold, and they put in a powder that they can use to get out of bed.",['chickens'],['livestock']
3941972,"Q My chickens run a cheupe toilet, they shower their heads every time and they collect it as if it were cold, and they put in a powder that they can use to get out of bed.",['chickens'],['livestock']
3942020,Children as young as three months of age are given a prescription.,[],[]
3942075,I'm going to ask you if you know who's going to fix it.,[],[]
3942089,"EBUYAMBI There's no such thing as a two-year-old that's been around for about two years, so what's its name again?",[],[]
3942092,E. Ninyenda Ngu Mumpabure Embibo Zebi Kyori Ebikweragye Munonga.and the manual from rugongo buhweju 0706520530 are included.,[],[]
3942111,Do you want to be able to get a pair of eggs or an emondi and then go back and forth?,['eggs'],['livestock']
3942120,The money from Kencic Vinatunzwa is now available.,[],[]
3942182,Theocratic School Who is it?,[],[]
3942216,"Wefarm and I would like to get to know the bus driver who was cheating on me, Sergeant Gerrald.",[],[]
3942238,E E8 Taremwa kilo is the bicori Eriali sh600,[],[]
3942244,E ekoko zaba zih ??mire amaiso zineho ebironda nindwaraki ahakuba chicken munana zirikubi is the name given to a chicken that has two eyes.,['chicken'],['livestock']
3942283,So what is this group dealing with?,[],[]
3942294,The description of a person who wishes to install should be used or followed.,[],[]
3942370,"SOBERT NAULIZA I am a drug addict, but there are many who suffer from the spirit of addiction and drug abuse in Ghana.",[],[]
3942371,Qlug MUTUBA IN RUNYANKOLE is located in RUNYANKOLE.,[],[]
3942448,Now I'm driving to eat my potatoes.,[],[]
3942451,"So, what kind of fertilizers do I want to use for water milon to make you feel better?",['water'],['inputs']
3942461,Q Where can I get a roasted lamb?,[],[]
3942536,What is the medicine used when you're cold?,[],[]
3942549,E.Nimbuza.omubazi.gwa.kazunde.yenanansi.Ninye.Charles is the only one.,[],[]
3942591,How much is the price of cabbage per kg?,[],[]
3942630,The birth of the Prophet Samuel and the birth of Rukungiri Ruhinda Ndere LC1 and the death of his son Samuel and his family on 07878218 Kamahanga William,[],[]
3942695,"I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the son of Solomon, and I am the son of Solomon.",[],[]
3942785,There are a number of different names.,[],[]
3942796,Q Ndyomuhingi is opposed to ebicoori andbihimba.,[],[]
3942796,Q Ndyomuhingi is opposed to ebicoori andbihimba.,[],[]
3942835,I'm going to build the Omukyer KOKA by NIZA KUKOZESACHI AHAMUBAZ.,[],[]
3942851,"E Hariho Omiyazi Orikwenda Omuriimo Orabe Agwiine Ninga Arikumanya Ahiguri Amuyambe Esimu 0757181619, MWEBARE KUMUYAMBA, is also known as Ahiguri Amuyambe.",[],[]
3942931,It is a device that holds the entrance and the entrance to the museum.,[],[]
3942973,E ekoko zaba zih ??mire amaiso zineho ebironda nindwaraki ahakuba chicken munana zirikubi is the name given to a chicken that has two eyes.,['chicken'],['livestock']
3943007,"In the meantime, the buzzer has to go back and forth with the buzzer.",[],[]
3943018,E Nimbuza ebicoori that you want to see around your neighborhood Ninkahe,[],[]
3943058,"It's a hell of a lot of time, isn't it?",[],[]
3943126,"E Naba Ninshaba Beneth Owashema Enamba Yesim,",[],[]
3943150,How long do you want to wear a shirt to keep your eye on it?,[],[]
3943177,"S, a dog's tail is cut.",[],[]
3943256,What is Naulixa's best medicine for insect cabbage?,[],[]
3943258,What are these pills on corn or jamani corn yanaisha?,['corn'],['crops']
3943354,What is the purpose of sending out other mature plants that have been created?,[],[]
3943425,What about the actions of the Egyptians?,[],[]
3943463,E Omusawo ente yajikebedde naikuba emplugiso biri eyapetiti andomusujja with him has left his mummy in your yumbera eyobutaba namanyi,[],[]
3943532,Q-why doesn't chicken bite every day?,['chicken'],['livestock']
3943626,S.MTAWEZA Can I use the phone without a phone number?,[],[]
3943683,I want to know what the law is about you and my grandfather.,[],[]
3943693,"S, what is the name of the drug?",[],[]
3943718,"Yes, in all my ministry I work hard to walk with the children, and if I do so, I will do it again.",[],[]
3943721,I'm looking for grafted avocados to plant wherever I can find them.,['plant'],['actions']
3943727,What's the worst thing that can happen to your child when you're pregnant?,[],[]
3943727,What's the worst thing that can happen to your child when you're pregnant?,[],[]
3943737,I want to make a chicken pie meal what is the formula?,['chicken'],['livestock']
3943737,I want to make a chicken pie meal what is the formula?,['chicken'],['livestock']
3943737,I want to make a chicken pie meal what is the formula?,['chicken'],['livestock']
3943757,What kind of work do I have to do to stay in the same place for as long as I can afford?,[],[]
3943770,"E,ebihimba, by Nibigura Shiringi Rukumi, Narukaga Itwe Omuri, as well as others.",[],[]
3943786,Q My thoughts on the challenges and self-esteem of young people.,[],[]
3943809,E E E77 ANNA I am a thief and you have to pay 1600 shs,[],[]
3943820,Q My child has been very fortunate to have helped me.,[],[]
3943877,"It produces the fruit of the tree, but it grows and blossoms. Nikiretwaki nkakoraki.",[],[]
